incidente_id,tipo_incidente,prioridad_final,confianza,score,n_reglas,reglas,n_ausentes
1284654654958,trafico,P4,baja,0.0,0,,11
1284654207322,trafico,P4,baja,0.0,0,,11
1284653668134,trafico,P1,media,30.36,1,RD1,9
1284653661748,trafico,P1,media,30.36,1,RD1,9
1284653647567,sanitario,P4,baja,0.0,0,,11
1284653646771,rescate,P4,baja,0.0,0,,11
1284653637507,trafico,P4,baja,0.0,0,,11
1284653621030,trafico,P4,baja,0.0,0,,11
1284653611042,trafico,P1,baja,26.6,1,RD1,10
1284653610015,trafico,P1,media,30.36,1,RD1,9
1284653583771,trafico,P1,baja,26.6,1,RD1,10
1284653331158,trafico,P1,baja,26.6,1,RD1,10
1284653111834,trafico,P1,media,30.36,1,RD1,9
1284652995822,trafico,P4,baja,0.0,0,,11
1284652978594,trafico,P4,baja,0.0,0,,11
1284652973592,trafico,P4,baja,0.0,0,,11
1284652436114,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284652121675,trafico,P1,media,30.36,1,RD1,9
1284652061418,trafico,P4,baja,0.0,0,,11
1284651750033,trafico,P1,media,30.36,1,RD1,9
1284651734310,trafico,P1,baja,26.6,1,RD1,10
1284651727118,trafico,P1,baja,26.6,1,RD1,10
1284651594222,trafico,P4,baja,0.0,0,,11
1284651317572,trafico,P1,baja,26.6,1,RD1,10
1284651234993,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284651091008,trafico,P1,baja,26.6,1,RD1,10
1284650717998,trafico,P1,baja,26.6,1,RD1,10
1284650677910,trafico,P1,media,30.36,1,RD1,9
1284650671890,trafico,P4,baja,0.0,0,,11
1284650060327,trafico,P4,baja,0.0,0,,11
1284649963899,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284649914908,trafico,P1,media,30.36,1,RD1,9
1284649802875,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284649761177,trafico,P1,baja,26.6,1,RD1,10
1284649615857,trafico,P1,media,30.36,1,RD1,9
1284649556565,trafico,P4,baja,0.0,0,,11
1284649545775,sanitario,P1,baja,26.6,1,RD1,10
1284649324044,trafico,P4,baja,0.0,0,,11
1284649176207,trafico,P1,media,30.36,1,RD1,9
1284649075242,trafico,P1,media,30.36,1,RD1,9
1284648647744,trafico,P4,baja,0.0,0,,11
1284648638657,trafico,P1,media,30.36,1,RD1,9
1284648628714,trafico,P4,baja,0.0,0,,11
1284648625708,trafico,P1,baja,26.6,1,RD1,10
1284648598188,trafico,P4,baja,0.0,0,,11
1284648582991,trafico,P4,baja,0.0,0,,11
1284648578951,trafico,P4,baja,0.0,0,,11
1284648566446,rescate,P1,baja,26.6,1,RD1,10
1284648558636,trafico,P1,baja,26.6,1,RD1,10
1284648414856,trafico,P1,baja,26.6,1,RD1,10
1284647629030,trafico,P1,media,30.36,1,RD1,9
1284647621854,trafico,P1,baja,26.6,1,RD1,10
1284646797591,trafico,P4,baja,0.0,0,,11
1284646789965,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284646415446,trafico,P1,media,30.36,1,RD1,9
1284646409323,trafico,P1,baja,26.6,1,RD1,10
1284646339424,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284646319755,trafico,P1,baja,26.6,1,RD1,10
1284646317286,rescate,P4,baja,0.0,0,,11
1284645933010,trafico,P1,baja,26.6,1,RD1,10
1284645514558,trafico,P1,baja,26.6,1,RD1,10
1284644377430,trafico,P1,media,30.36,1,RD1,9
1284644031742,trafico,P1,baja,26.6,1,RD1,10
1284642665918,sanitario,P1,media,30.36,1,RD1,9
1284642535150,trafico,P4,baja,0.0,0,,11
1284642412952,trafico,P4,baja,0.0,0,,11
1284642161556,trafico,P4,baja,0.0,0,,11
1284641614421,trafico,P1,baja,26.6,1,RD1,10
1284640716830,trafico,P4,baja,0.0,0,,11
1284638897391,trafico,P1,media,30.36,1,RD1,9
1284638670168,trafico,P4,baja,0.0,0,,11
1284638319135,trafico,P4,baja,0.0,0,,11
1284638298408,trafico,P1,baja,26.6,1,RD1,10
1284638208108,trafico,P4,baja,0.0,0,,11
1284637403720,sanitario,P1,media,30.36,1,RD1,9
1284637403505,trafico,P1,media,30.36,1,RD1,9
1284635999771,sanitario,P1,media,30.36,1,RD1,9
1284635863655,trafico,P4,baja,0.0,0,,11
1284635417634,trafico,P4,baja,0.0,0,,11
1284634896076,trafico,P4,baja,0.0,0,,11
1284634744505,rescate,P4,baja,0.0,0,,11
1284634082793,trafico,P4,baja,0.0,0,,11
1284633972308,incendio_vivienda,P1,media,30.36,1,RD1,9
1284633899904,trafico,P1,baja,26.6,1,RD1,10
1284633885786,trafico,P1,baja,26.6,1,RD1,10
1284633882460,trafico,P4,baja,0.0,0,,11
1284633858725,sanitario,P4,baja,0.0,0,,11
1284633738721,trafico,P1,media,30.36,1,RD1,9
1284633718733,trafico,P1,baja,26.6,1,RD1,10
1284633567937,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284633538627,rescate,P4,baja,0.0,0,,11
1284633335063,trafico,P4,baja,0.0,0,,11
1284633029843,rescate,P4,baja,0.0,0,,11
1284632740896,trafico,P1,baja,26.6,1,RD1,10
1284632636129,trafico,P1,baja,26.6,1,RD1,10
1284632624348,trafico,P4,baja,0.0,0,,11
1284632584219,trafico,P1,baja,26.6,1,RD1,10
1284632563197,trafico,P1,baja,26.6,1,RD1,10
1284632515173,trafico,P1,baja,26.6,1,RD1,10
1284632498188,sanitario,P1,media,30.36,1,RD1,9
1284632331624,trafico,P1,baja,26.6,1,RD1,10
1284632259557,trafico,P1,media,30.36,1,RD1,9
1284632183805,trafico,P1,baja,26.6,1,RD1,10
1284632073491,trafico,P4,baja,0.0,0,,11
1284632057462,trafico,P1,baja,26.6,1,RD1,10
1284632047478,trafico,P4,baja,0.0,0,,11
1284632043842,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284632037772,trafico,P4,baja,0.0,0,,11
1284632031393,rescate,P4,baja,0.0,0,,11
1284632025415,trafico,P1,baja,26.6,1,RD1,10
1284632020011,trafico,P4,baja,0.0,0,,11
1284632014154,trafico,P1,baja,26.6,1,RD1,10
1284631827966,trafico,P1,baja,26.6,1,RD1,10
1284631817902,rescate,P4,baja,0.0,0,,11
1284631726855,trafico,P1,baja,26.6,1,RD1,10
1284631646712,trafico,P1,baja,26.6,1,RD1,10
1284631640016,sanitario,P4,baja,0.0,0,,11
1284631348949,trafico,P1,baja,26.6,1,RD1,10
1284631262383,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284631036888,trafico,P1,media,30.36,1,RD1,9
1284630981506,trafico,P1,baja,26.6,1,RD1,10
1284630967798,trafico,P1,media,30.36,1,RD1,9
1284630746089,trafico,P1,media,30.36,1,RD1,9
1284630439999,trafico,P4,baja,0.0,0,,11
1284630275638,trafico,P1,media,30.36,1,RD1,9
1284630267091,trafico,P4,baja,0.0,0,,11
1284630247748,trafico,P1,baja,26.6,1,RD1,10
1284630225651,trafico,P4,baja,0.0,0,,11
1284629640908,trafico,P4,baja,0.0,0,,11
1284629621496,incendio_vivienda,P4,baja,0.0,0,,11
1284629594681,trafico,P4,baja,0.0,0,,11
1284629580333,trafico,P4,baja,0.0,0,,11
1284629562341,sanitario,P4,baja,0.0,0,,11
1284629547137,trafico,P4,baja,0.0,0,,11
1284629540274,rescate,P4,baja,0.0,0,,11
1284629524342,trafico,P4,baja,0.0,0,,11
1284629479796,trafico,P1,media,30.36,1,RD1,9
1284629471930,trafico,P4,baja,0.0,0,,11
1284629468930,trafico,P1,baja,26.6,1,RD1,10
1284629463792,trafico,P4,baja,0.0,0,,11
1284629032094,trafico,P1,baja,26.6,1,RD1,10
1284628402607,trafico,P4,baja,0.0,0,,11
1284628395303,trafico,P1,media,30.36,1,RD1,9
1284628224475,trafico,P1,baja,26.6,1,RD1,10
1284628211574,incendio_vivienda,P4,baja,0.0,0,,11
1284628208524,trafico,P4,baja,0.0,0,,11
1284628043616,trafico,P1,media,30.36,1,RD1,9
1284627846600,trafico,P4,baja,0.0,0,,11
1284627784322,trafico,P1,baja,26.6,1,RD1,10
1284627700021,trafico,P1,baja,26.6,1,RD1,10
1284627613025,trafico,P1,baja,26.6,1,RD1,10
1284627580375,trafico,P1,media,30.36,1,RD1,9
1284627523825,trafico,P1,baja,26.6,1,RD1,10
1284627384149,trafico,P1,media,30.36,1,RD1,9
1284627366976,trafico,P1,media,30.36,1,RD1,9
1284627361254,trafico,P1,media,30.36,1,RD1,9
1284627351527,trafico,P4,baja,0.0,0,,11
1284627342582,trafico,P4,baja,0.0,0,,11
1284627337466,trafico,P4,baja,0.0,0,,11
1284627334097,trafico,P4,baja,0.0,0,,11
1284627325345,trafico,P1,baja,26.6,1,RD1,10
1284626912029,trafico,P1,media,30.36,1,RD1,9
1284626906013,trafico,P1,media,30.36,1,RD1,9
1284626900851,trafico,P1,baja,26.6,1,RD1,10
1284626494528,trafico,P1,baja,26.6,1,RD1,10
1284626482048,trafico,P1,media,30.36,1,RD1,9
1284626200260,trafico,P1,baja,26.6,1,RD1,10
1284626175964,trafico,P4,baja,0.0,0,,11
1284625245652,trafico,P1,media,30.36,1,RD1,9
1284625204496,trafico,P1,media,30.36,1,RD1,9
1284625193436,trafico,P4,baja,0.0,0,,11
1284625163752,trafico,P1,baja,26.6,1,RD1,10
1284625065164,rescate,P4,baja,0.0,0,,11
1284624850069,trafico,P1,media,30.36,1,RD1,9
1284624766570,trafico,P1,baja,26.6,1,RD1,10
1284624757253,rescate,P4,baja,0.0,0,,11
1284624752924,trafico,P4,baja,0.0,0,,11
1284624746098,rescate,P1,media,30.36,1,RD1,9
1284624734628,trafico,P4,baja,0.0,0,,11
1284624724332,trafico,P1,baja,26.6,1,RD1,10
1284624712313,trafico,P4,baja,0.0,0,,11
1284624705162,trafico,P4,baja,0.0,0,,11
1284624702782,trafico,P4,baja,0.0,0,,11
1284624698647,trafico,P1,baja,26.6,1,RD1,10
1284624694317,trafico,P1,media,30.36,1,RD1,9
1284624691226,trafico,P4,baja,0.0,0,,11
1284624672619,trafico,P1,media,30.36,1,RD1,9
1284624666850,trafico,P1,media,30.36,1,RD1,9
1284624658740,trafico,P4,baja,0.0,0,,11
1284624652940,inundacion,P1,baja,39.82,1,RD1,8
1284624552375,trafico,P4,baja,0.0,0,,11
1284624338254,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284624335568,trafico,P1,baja,26.6,1,RD1,10
1284624334142,trafico,P4,baja,0.0,0,,11
1284624291098,trafico,P4,baja,0.0,0,,11
1284624218591,trafico,P1,baja,26.6,1,RD1,10
1284623959497,trafico,P4,baja,0.0,0,,11
1284623708070,rescate,P4,baja,0.0,0,,11
1284623695016,trafico,P1,media,30.36,1,RD1,9
1284623553932,inundacion,P1,media,39.35,1,RD1,7
1284623401993,trafico,P1,media,30.36,1,RD1,9
1284623398166,trafico,P4,baja,0.0,0,,11
1284623393760,trafico,P1,baja,26.6,1,RD1,10
1284623108892,trafico,P1,media,30.36,1,RD1,9
1284623087769,sanitario,P1,media,30.36,1,RD1,9
1284623057212,trafico,P1,media,30.36,1,RD1,9
1284623033163,trafico,P1,media,30.36,1,RD1,9
1284623000318,trafico,P4,baja,0.0,0,,11
1284622977037,trafico,P1,media,30.36,1,RD1,9
1284621988827,trafico,P1,media,30.36,1,RD1,9
1284621906598,trafico,P4,baja,0.0,0,,11
1284621703940,trafico,P1,media,30.36,1,RD1,9
1284620593043,trafico,P1,media,30.36,1,RD1,9
1284619269998,trafico,P1,media,30.36,1,RD1,9
1284619136507,rescate,P4,baja,0.0,0,,11
1284618970149,trafico,P1,media,30.36,1,RD1,9
1284618649051,trafico,P1,baja,26.6,1,RD1,10
1284618209945,trafico,P1,baja,26.6,1,RD1,10
1284616976152,trafico,P4,baja,0.0,0,,11
1284616725511,trafico,P1,baja,26.6,1,RD1,10
1284615625502,trafico,P4,baja,0.0,0,,11
1284615475697,trafico,P1,media,30.36,1,RD1,9
1284613331626,trafico,P1,media,30.36,1,RD1,9
1284611474901,trafico,P1,baja,26.6,1,RD1,10
1284611023364,trafico,P4,baja,0.0,0,,11
1284610985614,trafico,P4,baja,0.0,0,,11
1284610378627,trafico,P1,media,30.36,1,RD1,9
1284610295493,sanitario,P4,baja,0.0,0,,11
1284607940115,trafico,P1,baja,26.6,1,RD1,10
1284607320892,trafico,P4,baja,0.0,0,,11
1284605938280,trafico,P4,baja,0.0,0,,11
1284604831571,trafico,P1,media,30.36,1,RD1,9
1284599598827,trafico,P1,baja,26.6,1,RD1,10
1284597157954,trafico,P1,baja,26.6,1,RD1,10
1284596027377,trafico,P4,baja,0.0,0,,11
1284592167999,trafico,P4,baja,0.0,0,,11
1284592077073,trafico,P1,baja,26.6,1,RD1,10
1284591619458,trafico,P1,media,30.36,1,RD1,9
1284590258861,trafico,P4,baja,0.0,0,,11
1284590048185,rescate,P4,baja,0.0,0,,11
1284590017360,trafico,P1,media,30.36,1,RD1,9
1284589380411,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284587622003,rescate,P4,baja,0.0,0,,11
1284587289634,trafico,P4,baja,0.0,0,,11
1284585954205,trafico,P1,baja,26.6,1,RD1,10
1284585446064,trafico,P4,baja,0.0,0,,11
1284584756075,inundacion,P1,baja,35.59,1,RD1,8
1284583854972,trafico,P4,baja,0.0,0,,11
1284583764374,trafico,P4,baja,0.0,0,,11
1284583525490,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284582261373,inundacion,P4,baja,8.99,0,,9
1284582238866,trafico,P4,baja,0.0,0,,11
1284582121249,trafico,P4,baja,0.0,0,,11
1284582102767,trafico,P1,baja,26.6,1,RD1,10
1284582062350,trafico,P4,baja,0.0,0,,11
1284580751660,trafico,P4,baja,0.0,0,,11
1284579474410,rescate,P4,baja,0.0,0,,11
1284579423118,trafico,P4,baja,0.0,0,,11
1284578658241,sanitario,P4,baja,0.0,0,,11
1284577007353,incendio_vivienda,P4,baja,0.0,0,,11
1284573445878,trafico,P1,baja,26.6,1,RD1,10
1284572981384,trafico,P1,baja,26.6,1,RD1,10
1284572926556,trafico,P4,baja,0.0,0,,11
1284572915747,trafico,P1,media,30.36,1,RD1,9
1284572905339,trafico,P1,baja,26.6,1,RD1,10
1284572899988,trafico,P1,media,30.36,1,RD1,9
1284572874059,inundacion,P4,baja,8.99,0,,9
1284572841377,sanitario,P1,media,30.36,1,RD1,9
1284572795374,trafico,P4,baja,0.0,0,,11
1284572450516,trafico,P1,baja,26.6,1,RD1,10
1284572347191,trafico,P1,media,30.36,1,RD1,9
1284572325356,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284571626876,trafico,P1,baja,26.6,1,RD1,10
1284571246445,trafico,P1,baja,26.6,1,RD1,10
1284570393180,trafico,P4,baja,0.0,0,,11
1284569837682,trafico,P4,baja,0.0,0,,11
1284569831847,sanitario,P4,baja,0.0,0,,11
1284569828353,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284569819755,sanitario,P1,media,30.36,1,RD1,9
1284569813094,sanitario,P4,baja,0.0,0,,11
1284569798448,trafico,P1,baja,26.6,1,RD1,10
1284569791075,trafico,P4,baja,0.0,0,,11
1284569499396,trafico,P4,baja,0.0,0,,11
1284568825835,trafico,P1,baja,26.6,1,RD1,10
1284568674900,trafico,P4,baja,0.0,0,,11
1284568575417,trafico,P4,baja,0.0,0,,11
1284568558010,trafico,P1,baja,26.6,1,RD1,10
1284568529697,rescate,P4,baja,0.0,0,,11
1284568484253,trafico,P1,media,30.36,1,RD1,9
1284568469150,trafico,P1,media,30.36,1,RD1,9
1284567315731,trafico,P1,baja,26.6,1,RD1,10
1284567269085,trafico,P1,media,30.36,1,RD1,9
1284566437574,trafico,P1,media,30.36,1,RD1,9
1284566424441,trafico,P4,baja,0.0,0,,11
1284566402434,trafico,P4,baja,0.0,0,,11
1284566393867,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284566371030,trafico,P4,baja,0.0,0,,11
1284565796810,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284565783187,trafico,P1,media,30.36,1,RD1,9
1284565606009,trafico,P4,baja,0.0,0,,11
1284565553718,trafico,P1,media,30.36,1,RD1,9
1284565162585,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284564902846,trafico,P1,media,30.36,1,RD1,9
1284564434964,sanitario,P4,baja,0.0,0,,11
1284564109027,trafico,P4,baja,0.0,0,,11
1284564089314,incendio_vivienda,P4,baja,0.0,0,,11
1284563613048,trafico,P1,baja,26.6,1,RD1,10
1284563590119,trafico,P4,baja,0.0,0,,11
1284563580445,sanitario,P4,baja,0.0,0,,11
1284563575142,trafico,P1,baja,26.6,1,RD1,10
1284563570618,trafico,P1,baja,26.6,1,RD1,10
1284563566836,trafico,P1,baja,26.6,1,RD1,10
1284563554110,trafico,P1,media,30.36,1,RD1,9
1284563541355,trafico,P1,baja,26.6,1,RD1,10
1284563522566,trafico,P4,baja,0.0,0,,11
1284563518774,trafico,P4,baja,0.0,0,,11
1284563203166,trafico,P1,baja,26.6,1,RD1,10
1284562711937,sanitario,P4,baja,0.0,0,,11
1284562562387,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284562344800,rescate,P1,baja,26.6,1,RD1,10
1284561903324,rescate,P1,media,30.36,1,RD1,9
1284561538629,trafico,P1,baja,26.6,1,RD1,10
1284561431400,sanitario,P4,baja,0.0,0,,11
1284561137383,sanitario,P1,media,30.36,1,RD1,9
1284561070138,trafico,P4,baja,0.0,0,,11
1284560983252,trafico,P1,baja,26.6,1,RD1,10
1284560957826,trafico,P1,baja,26.6,1,RD1,10
1284560955897,trafico,P4,baja,0.0,0,,11
1284560950876,trafico,P4,baja,0.0,0,,11
1284560940069,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284560914030,trafico,P4,baja,0.0,0,,11
1284560780146,trafico,P1,media,30.36,1,RD1,9
1284560493791,trafico,P4,baja,0.0,0,,11
1284560012115,trafico,P1,media,30.36,1,RD1,9
1284559454197,trafico,P1,media,30.36,1,RD1,9
1284559372421,rescate,P1,baja,26.6,1,RD1,10
1284559150033,trafico,P4,baja,0.0,0,,11
1284558853414,trafico,P1,baja,26.6,1,RD1,10
1284558847211,trafico,P1,baja,26.6,1,RD1,10
1284558283795,trafico,P4,baja,0.0,0,,11
1284558279363,trafico,P4,baja,0.0,0,,11
1284558275456,trafico,P4,baja,0.0,0,,11
1284558262765,trafico,P1,baja,26.6,1,RD1,10
1284558258901,trafico,P1,baja,26.6,1,RD1,10
1284558242048,trafico,P4,baja,0.0,0,,11
1284558224905,trafico,P1,baja,26.6,1,RD1,10
1284557882884,sanitario,P4,baja,0.0,0,,11
1284557785499,trafico,P1,baja,26.6,1,RD1,10
1284556484131,trafico,P4,baja,0.0,0,,11
1284556466673,trafico,P4,baja,0.0,0,,11
1284556368141,sanitario,P1,media,30.36,1,RD1,9
1284556039274,sanitario,P4,baja,0.0,0,,11
1284556033581,trafico,P4,baja,0.0,0,,11
1284556029699,trafico,P4,baja,0.0,0,,11
1284556026577,sanitario,P4,baja,0.0,0,,11
1284556023508,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284556010153,trafico,P1,media,30.36,1,RD1,9
1284555991467,trafico,P4,baja,0.0,0,,11
1284555054635,rescate,P4,baja,0.0,0,,11
1284554503354,rescate,P4,baja,0.0,0,,11
1284554418658,trafico,P4,baja,0.0,0,,11
1284554181873,trafico,P1,media,30.36,1,RD1,9
1284554133065,trafico,P4,baja,0.0,0,,11
1284554098206,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284554096839,trafico,P1,baja,26.6,1,RD1,10
1284554084617,trafico,P1,baja,26.6,1,RD1,10
1284554079748,trafico,P4,baja,0.0,0,,11
1284554074961,trafico,P4,baja,0.0,0,,11
1284554072535,trafico,P4,baja,0.0,0,,11
1284553996538,trafico,P1,baja,26.6,1,RD1,10
1284553975116,trafico,P4,baja,0.0,0,,11
1284553721093,trafico,P4,baja,0.0,0,,11
1284553705943,trafico,P4,baja,0.0,0,,11
1284553423333,trafico,P4,baja,0.0,0,,11
1284553416134,trafico,P4,baja,0.0,0,,11
1284553287207,trafico,P4,baja,0.0,0,,11
1284553089555,trafico,P4,baja,0.0,0,,11
1284553072016,trafico,P1,media,30.36,1,RD1,9
1284552830706,incendio_vivienda,P4,baja,0.0,0,,11
1284552715538,trafico,P1,baja,26.6,1,RD1,10
1284552565681,trafico,P4,baja,0.0,0,,11
1284552560609,sanitario,P4,baja,0.0,0,,11
1284552284769,sanitario,P1,media,30.36,1,RD1,9
1284552283973,rescate,P4,baja,0.0,0,,11
1284552283258,trafico,P1,baja,26.6,1,RD1,10
1284552280321,trafico,P4,baja,0.0,0,,11
1284552264193,trafico,P1,baja,26.6,1,RD1,10
1284552261484,trafico,P4,baja,0.0,0,,11
1284552246179,trafico,P4,baja,0.0,0,,11
1284552242244,trafico,P4,baja,0.0,0,,11
1284552232501,trafico,P1,baja,26.6,1,RD1,10
1284552230526,trafico,P4,baja,0.0,0,,11
1284552229378,incendio_vivienda,P4,baja,0.0,0,,11
1284552222912,trafico,P4,baja,0.0,0,,11
1284552194643,trafico,P4,baja,0.0,0,,11
1284551155666,trafico,P1,baja,26.6,1,RD1,10
1284550991043,trafico,P1,baja,26.6,1,RD1,10
1284550802889,sanitario,P1,baja,26.6,1,RD1,10
1284550688469,sanitario,P1,baja,26.6,1,RD1,10
1284550661592,trafico,P4,baja,0.0,0,,11
1284550481399,rescate,P1,media,30.36,1,RD1,9
1284550379458,trafico,P4,baja,0.0,0,,11
1284550345360,sanitario,P4,baja,0.0,0,,11
1284550340186,incendio_vivienda,P1,media,30.36,1,RD1,9
1284550053460,trafico,P1,baja,26.6,1,RD1,10
1284550040933,trafico,P1,media,30.36,1,RD1,9
1284550000623,sanitario,P1,baja,26.6,1,RD1,10
1284549834064,trafico,P1,baja,26.6,1,RD1,10
1284549831510,trafico,P1,baja,26.6,1,RD1,10
1284549829936,trafico,P4,baja,0.0,0,,11
1284549828900,sanitario,P1,baja,26.6,1,RD1,10
1284549465635,trafico,P1,baja,26.6,1,RD1,10
1284548717347,trafico,P1,baja,26.6,1,RD1,10
1284548616002,trafico,P4,baja,0.0,0,,11
1284548485803,trafico,P4,baja,0.0,0,,11
1284547807469,trafico,P4,baja,0.0,0,,11
1284547602699,trafico,P1,baja,26.6,1,RD1,10
1284547495032,trafico,P1,baja,26.6,1,RD1,10
1284547106670,trafico,P1,media,30.36,1,RD1,9
1284547054609,trafico,P1,baja,26.6,1,RD1,10
1284547028208,trafico,P4,baja,0.0,0,,11
1284545100243,trafico,P4,baja,0.0,0,,11
1284545098097,trafico,P1,media,30.36,1,RD1,9
1284545087055,trafico,P4,baja,0.0,0,,11
1284544871254,trafico,P1,media,30.36,1,RD1,9
1284544778227,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284544757807,trafico,P4,baja,0.0,0,,11
1284544745919,sanitario,P4,baja,0.0,0,,11
1284544724896,sanitario,P1,media,30.36,1,RD1,9
1284544722998,rescate,P1,baja,26.6,1,RD1,10
1284544722156,trafico,P4,baja,0.0,0,,11
1284544716322,sanitario,P1,baja,26.6,1,RD1,10
1284544714238,inundacion,P1,media,39.35,1,RD1,7
1284544679924,rescate,P4,baja,0.0,0,,11
1284544587761,trafico,P1,media,30.36,1,RD1,9
1284544417943,rescate,P1,baja,26.6,1,RD1,10
1284544416273,inundacion,P4,baja,13.22,0,,9
1284544139695,trafico,P1,media,30.36,1,RD1,9
1284544066930,inundacion,P1,baja,39.82,2,RD1;RD7,8
1284543729617,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284543718367,trafico,P4,baja,0.0,0,,11
1284543583812,trafico,P4,baja,0.0,0,,11
1284543427531,trafico,P1,media,30.36,1,RD1,9
1284543295889,trafico,P1,baja,26.6,1,RD1,10
1284543282921,rescate,P4,baja,0.0,0,,11
1284543279754,trafico,P4,baja,0.0,0,,11
1284543271322,trafico,P1,media,30.36,1,RD1,9
1284543264454,sanitario,P1,baja,26.6,1,RD1,10
1284543237125,trafico,P1,baja,26.6,1,RD1,10
1284543223342,trafico,P4,baja,0.0,0,,11
1284543218644,trafico,P4,baja,0.0,0,,11
1284543206514,sanitario,P1,baja,26.6,1,RD1,10
1284543205568,sanitario,P1,baja,26.6,1,RD1,10
1284543189240,rescate,P4,baja,0.0,0,,11
1284543180713,trafico,P1,media,30.36,1,RD1,9
1284543174565,trafico,P4,baja,0.0,0,,11
1284543170452,sanitario,P1,media,30.36,1,RD1,9
1284543168957,sanitario,P1,baja,26.6,1,RD1,10
1284543166094,sanitario,P1,baja,26.6,1,RD1,10
1284543163457,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284543107312,trafico,P4,baja,0.0,0,,11
1284542495699,sanitario,P1,baja,26.6,1,RD1,10
1284542313496,trafico,P1,baja,26.6,1,RD1,10
1284542284237,incendio_vivienda,P4,baja,0.0,0,,11
1284542018925,sanitario,P1,baja,26.6,1,RD1,10
1284542007545,sanitario,P1,baja,26.6,1,RD1,10
1284541570705,trafico,P1,baja,26.6,1,RD1,10
1284541357316,rescate,P4,baja,0.0,0,,11
1284541294503,trafico,P4,baja,0.0,0,,11
1284541284762,trafico,P1,baja,26.6,1,RD1,10
1284541039743,trafico,P1,media,30.36,1,RD1,9
1284540984220,trafico,P4,baja,0.0,0,,11
1284540947943,trafico,P4,baja,0.0,0,,11
1284540912059,trafico,P1,baja,26.6,1,RD1,10
1284539396035,trafico,P1,baja,26.6,1,RD1,10
1284539355025,trafico,P4,baja,0.0,0,,11
1284538341754,incendio_vivienda,P1,media,30.36,1,RD1,9
1284537081901,trafico,P1,media,30.36,1,RD1,9
1284537036766,trafico,P1,baja,26.6,1,RD1,10
1284536888483,trafico,P4,baja,0.0,0,,11
1284536655205,trafico,P1,baja,26.6,1,RD1,10
1284536626866,sanitario,P1,baja,26.6,1,RD1,10
1284536619712,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284536617135,trafico,P4,baja,0.0,0,,11
1284536559119,trafico,P4,baja,0.0,0,,11
1284536544326,trafico,P4,baja,0.0,0,,11
1284536499104,trafico,P1,media,30.36,1,RD1,9
1284536452647,sanitario,P1,baja,26.6,1,RD1,10
1284536420548,trafico,P1,baja,26.6,1,RD1,10
1284536062004,inundacion,P4,baja,8.99,0,,9
1284535970142,trafico,P4,baja,0.0,0,,11
1284535349163,sanitario,P1,baja,26.6,1,RD1,10
1284535248006,trafico,P1,media,30.36,1,RD1,9
1284535169722,incendio_vivienda,P4,baja,0.0,0,,11
1284535123634,incendio_vivienda,P4,baja,0.0,0,,11
1284535102973,trafico,P4,baja,0.0,0,,11
1284535062646,trafico,P1,baja,26.6,1,RD1,10
1284535032227,trafico,P1,baja,26.6,1,RD1,10
1284534746198,trafico,P1,media,30.36,1,RD1,9
1284534724151,trafico,P4,baja,0.0,0,,11
1284534554765,trafico,P1,media,30.36,1,RD1,9
1284534469852,trafico,P1,media,30.36,1,RD1,9
1284534450488,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284534421493,trafico,P1,baja,26.6,1,RD1,10
1284534219679,trafico,P4,baja,0.0,0,,11
1284534119202,sanitario,P4,baja,0.0,0,,11
1284534116034,sanitario,P1,media,30.36,1,RD1,9
1284534090285,sanitario,P1,media,30.36,1,RD1,9
1284533969655,trafico,P1,baja,26.6,1,RD1,10
1284533618832,trafico,P1,baja,26.6,1,RD1,10
1284533606558,trafico,P1,baja,26.6,1,RD1,10
1284533506269,sanitario,P1,baja,26.6,1,RD1,10
1284533341591,trafico,P1,media,30.36,1,RD1,9
1284533111386,sanitario,P4,baja,0.0,0,,11
1284533089410,trafico,P4,baja,0.0,0,,11
1284533081581,trafico,P1,media,30.36,1,RD1,9
1284533002209,incendio_vivienda,P4,baja,0.0,0,,11
